Time,FilamentPos,MotorPos,FocalTesionPos,MotorConnections,ContractileForce,Other
26,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
27,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
28,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
29,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
30,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
31,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
32,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
33,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
34,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
35,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
36,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
37,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
38,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
39,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
40,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
41,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
42,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
43,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
44,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
45,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
46,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
47,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
48,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
49,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
50,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
51,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
52,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
53,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
54,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
55,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
56,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
57,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
58,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
59,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
60,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
61,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
62,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
63,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
64,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
65,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
66,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
67,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
68,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
69,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
70,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
71,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
72,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
73,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
74,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
75,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
76,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
77,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
78,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
79,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
80,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
81,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
82,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
83,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
84,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
85,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
86,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
87,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
88,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
89,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
90,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
91,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
92,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
93,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
94,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
95,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
96,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
97,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
98,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
99,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
100,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
101,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
102,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
103,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
104,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
105,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
106,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
107,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
108,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
109,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
110,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
111,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
112,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
113,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
114,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
115,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
116,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
117,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
118,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
119,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
120,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
121,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
122,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
123,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
124,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
125,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
126,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
127,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
128,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
129,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
130,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
131,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
132,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
133,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
134,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
135,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
136,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
137,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
138,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
139,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
140,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
141,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
142,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
143,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
144,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
145,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
146,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
147,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
148,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
149,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
150,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
151,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
152,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
153,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
154,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
155,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
156,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
157,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
158,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
159,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
160,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
161,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
162,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
163,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
164,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
165,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
166,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
167,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
168,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
169,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
170,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
171,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
172,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
173,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
174,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
175,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
176,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
177,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
178,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
179,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
180,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
181,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
182,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
183,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
184,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
185,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
186,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
187,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
188,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
189,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
190,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
191,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
192,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
193,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
194,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
195,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
196,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
197,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
198,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
199,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
200,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
201,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
202,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
203,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
204,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
205,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
206,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
207,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
208,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
209,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
210,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
211,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
212,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
213,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
214,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
215,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
216,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
217,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
218,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
219,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
220,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
221,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
222,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
223,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
224,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
225,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
226,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
227,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
228,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
229,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
230,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
231,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
232,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
233,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
234,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
235,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
236,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
237,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
238,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
239,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
240,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
241,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
242,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
243,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
244,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
245,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
246,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
247,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
248,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
249,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
250,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
251,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
252,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
253,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
254,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
255,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
256,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
257,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
258,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
259,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
260,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
261,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
262,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
263,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
264,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
265,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
266,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
267,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
